,loss_train,loss_test,top1_acc_train,top1_acc_test,top3_acc_train,top3_acc_test,running_corrects_1_train,running_corrects_1_test,running_corrects_3_train,running_corrects_3_test,dataset_sizes_train,dataset_sizes_test,time,batches_train,batches_test,epoch
0,1.738339428138733,1.4612759134292603,0.3422,0.467,0.68424,0.7966,17110.0,4670.0,34212.0,7966.0,50000,10000,14.78080415725708,391,157,0
0,1.3536856932449342,1.1844388202667235,0.50108,0.5708,0.8236,0.8652,25054.0,5708.0,41180.0,8652.0,50000,10000,12.989806890487671,391,157,1
0,1.1335817980194092,1.0988395196914673,0.5926,0.613,0.8744,0.8873,29630.0,6130.0,43720.0,8873.0,50000,10000,13.034881114959717,391,157,2
0,0.9743187021064759,0.9255098686218262,0.6506,0.6732,0.90484,0.9091,32530.0,6732.0,45242.0,9091.0,50000,10000,13.063194513320923,391,157,3
0,0.8505893896865845,0.7998914954185485,0.69882,0.7241,0.92292,0.9322,34941.0,7241.0,46146.0,9322.0,50000,10000,13.03916311264038,391,157,4
0,0.7429152018547058,0.7245813672065735,0.74,0.7485,0.93808,0.9429,37000.0,7485.0,46904.0,9429.0,50000,10000,13.065236568450928,391,157,5
0,0.6755397048377991,0.6744698818206787,0.7647,0.7684,0.94796,0.9465,38235.0,7684.0,47398.0,9465.0,50000,10000,13.139880180358887,391,157,6
0,0.6136687980270386,0.6242472073554993,0.78448,0.7839,0.95526,0.9564,39224.0,7839.0,47763.0,9564.0,50000,10000,13.135318756103516,391,157,7
0,0.576096170129776,0.6000273409843445,0.80092,0.7991,0.95976,0.9569,40046.0,7991.0,47988.0,9569.0,50000,10000,19.38116955757141,391,157,8
0,0.5404679954528808,0.5895911369800567,0.81294,0.8004,0.96256,0.9579,40647.0,8004.0,48128.0,9579.0,50000,10000,23.264862537384033,391,157,9
0,0.5063524046134948,0.5271124116420746,0.82314,0.8182,0.96632,0.965,41157.0,8182.0,48316.0,9650.0,50000,10000,24.21611785888672,391,157,10
0,0.48213591378211973,0.5700033652305603,0.83238,0.8054,0.9689,0.9647,41619.0,8054.0,48445.0,9647.0,50000,10000,23.967188835144043,391,157,11
0,0.45728168880462644,0.5156406131267548,0.84076,0.826,0.97192,0.9663,42038.0,8260.0,48596.0,9663.0,50000,10000,28.004663467407227,391,157,12
0,0.4352912831115723,0.5236045738220215,0.84848,0.8239,0.97382,0.9644,42424.0,8239.0,48691.0,9644.0,50000,10000,33.200037240982056,391,157,13
0,0.4207329719734192,0.5179400429248809,0.85308,0.8288,0.97552,0.9682,42654.0,8288.0,48776.0,9682.0,50000,10000,32.6415069103241,391,157,14
0,0.4007502111053467,0.513810951089859,0.86152,0.8316,0.97728,0.9691,43076.0,8316.0,48864.0,9691.0,50000,10000,33.9523138999939,391,157,15
0,0.3870890064430237,0.4679968180894852,0.86404,0.8491,0.97844,0.973,43202.0,8491.0,48922.0,9730.0,50000,10000,32.79542279243469,391,157,16
